process_id,detail_id,master_desc,remark
132X2E17ENG,R20100698,Entity Code,Y
132X2E17ENG,R20800698,PTN No,66
132X2E17ENG,R21500198,PTN no,05
132X2E17ENG,R22500198,PTN no,02
132X2E17ENG,R23300398,PTN no,04
132X2E17ENG,R24720298,PTN no,13
132X2E17ENG,S20400102,Support Entity,
132X2E17ENG,S20400102,Support Entity,
132X2E17ENG,S22000101,Support Entity,SI-20090-293E
132X2E17ENG,S22000102,Support Entity,
132X2E17ENG,S22000103,Support Entity,SU-22061-263E12
137M8003,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
137M8003,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
137M8003,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
137M8003,E20800101,Entity,
137M8003,E21500199,Entity,E&R
137M8003,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
137M8003,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
137M8003,E22500199,Entity,TEPLA
137M8003,E23000101,Entity,
137M8003,E23000101,Entity,
137M8003,E23000101,Entity,
137M8003,E23300101,Entity,
137M8003,E23300101,Entity,
137M8003,E24300101,Entity,
137M8003,O20700198,Lot Size,2100
137M8003,R20100698,Entity Code,Y
137M8003,R20800698,PTN No,66
137M8003,R21500198,PTN no,05
137M8003,R22500198,PTN no,02
137M8003,R23300398,PTN no,04
137M8003,R24050198,PTN no,04
137M8003,S20400102,Support Entity,
137M8003,S20400102,Support Entity,
137M8003,S22000101,Support Entity,FG085A-CD3313-06A
137M8003,S22000102,Support Entity,
144C7010,E20700199,Entity,CM-700
144C7010,E20700199,Entity,CM-700
144C7010,E20700199,Entity,CM-700
144C7010,E20800101,Entity,
144C7010,E21500199,Entity,E&R
144C7010,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
144C7010,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
144C7010,E22000298,Entity (KNS),Ultra/ Iconn/ Maxum base
144C7010,E22500199,Entity,Tepla
144C7010,E23000103,Entity,
144C7010,E23300101,Entity,
144C7010,E23300101,Entity,
144C7010,E24050198,Entity,Tepla
144C7010,O20700198,Lot Size,1600
144C7010,R20100698,Entity Code,Y
144C7010,R20800698,PTN No,DV-010
144C7010,R21500198,PTN no,05
144C7010,R22500198,PTN no,02
144C7010,R23300398,PTN no,04
144C7010,R24050198,PTN no,04
144C7010,R24720298,PTN no,14
144C7010,S20400102,Support Entity,
144C7010,S20400102,Support Entity,
144C7010,S22000101,Support Entity,QQF882640L0033-CMS
144C7010,S22000102,Support Entity,
144C7010,S22000103,Support Entity,QQF882640L0033-CMS
144C7010,S23000101,Support Entity,
144C7010,S23000101,Support Entity,
144C7010,S23000101,Support Entity,
152N3004ENG,E20700199,Entity,ESEC-2100; DB-800; DB-700
152N3004ENG,E20700199,Entity,ESEC-2100; DB-800; DB-700
152N3004ENG,E20700199,Entity,ESEC-2100; DB-800; DB-700
152N3004ENG,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
152N3004ENG,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
152N3004ENG,E22000298,Entity (KNS),Ultra; Iconn; Maxum base; Maxum Plus
152N3004ENG,E22500199,Entity,TEPLA
152N3004ENG,O20700198,Lot Size,720
152N3004ENG,R20100698,Entity Code,Y
152N3004ENG,R20800698,PTN No,66
152N3004ENG,R21500198,PTN no,05
152N3004ENG,R22250198,PTN No,05
152N3004ENG,R22500198,PTN no,02
152N3004ENG,R23300398,PTN no,04
152N3004ENG,R24050198,PTN no,04
152N3004ENG,S20400102,Support Entity,
152N3004ENG,S20400102,Support Entity,
152N3004ENG,S22000101,Support Entity,FG085A-CD3313-06A
152N3004ENG,S22000102,Support Entity,
152N3004ENG,S22000103,Support Entity,FG085A-CD3313-06A
152N3026,E20700199,Entity,DB-800; DB-700
152N3026,E20700199,Entity,DB-800; DB-700
152N3026,E20700199,Entity,DB-800; DB-700
152N3026,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
152N3026,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
152N3026,E22000298,Entity (KNS),Ultra; Iconn; Maxum base; Maxum Plus
152N3026,E22500199,Entity,TEPLA
152N3026,O20700198,Lot Size,1440
152N3026,R20100698,Entity Code,M
152N3026,R20800698,PTN No,66
152N3026,R21500198,PTN no,05
152N3026,R22250198,PTN No,05
152N3026,R22500198,PTN no,02
152N3026,R23300398,PTN no,04
152N3026,R24050198,PTN no,04
152N3026,S20400102,Support Entity,
152N3026,S20400102,Support Entity,
152N3026,S22000101,Support Entity,FG085A-CD3313-06A
152N3026,S22000102,Support Entity,
152N3026,S22000103,Support Entity,FG085A-CD3313-06A
153XT021,E20700199,Entity,DB-800
153XT021,E20700199,Entity,DB-800
153XT021,E20700199,Entity,DB-800
153XT021,E21300199,Entity,DB-800
153XT021,E22000298,Entity (KNS),Iconn
153XT021,O20700198,Lot Size,1900
153XT021,R20100698,Entity Code,S
153XT021,R20510198,PTN No,15
153XT021,R21400198,PTN no,66
153XT021,R21400198,PTN no,66
153XT021,R21500198,PTN no,05
153XT021,R22250198,PTN No,05
153XT021,R22500198,PTN no,02
153XT021,R23300398,PTN no,06
153XT021,S20400102,Support Entity,
153XT021,S20400102,Support Entity,
153XT021,S22000102,Support Entity,
153XT021,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT021,S23000102,Support Entity,1241E0MW14
153XT021,S23000102,Support Entity,1241E0MW14
153XT021,S23000102,Support Entity,1241E0MW14
153XT031ENG,E20700199,Entity,ESEC-2100
153XT031ENG,E20700199,Entity,ESEC-2100
153XT031ENG,E20700199,Entity,ESEC-2100
153XT031ENG,E21300199,Entity,DB-800; DB-830
153XT031ENG,E22000199,Entity,SHINKAWA-2000/S/3000
153XT031ENG,E22000199,Entity,SHINKAWA-2000/S/3000
153XT031ENG,E22000298,Entity (KNS),Iconn
153XT031ENG,E22500199,Entity,TEPLA
153XT031ENG,O20700198,Lot Size,950
153XT031ENG,R20100698,Entity Code,M
153XT031ENG,R20800698,PTN No,DV-028
153XT031ENG,R21400198,PTN no,66
153XT031ENG,R21400198,PTN no,66
153XT031ENG,R21500198,PTN no,05
153XT031ENG,R22250198,PTN No,05
153XT031ENG,R22500198,PTN no,02
153XT031ENG,R23300398,PTN no,14
153XT031ENG,R24720298,PTN no,13
153XT031ENG,R31500198,PTN no,05
153XT031ENG,S20400102,Support Entity,
153XT031ENG,S20400102,Support Entity,
153XT031ENG,S22000101,Support Entity,SI-23066-283F12
153XT031ENG,S22000102,Support Entity,
153XT031ENG,S22000103,Support Entity,SU-22061-263E12
153XT031ENG,S32000102,Support Entity,
153XT031ENG,S32000103,Support Entity,SI-23066-283F12
153XT031ENG,S32000104,Support Entity,SU-22061-263E12
153XT077,E20700199,Entity,DB-800; DB-700; DB-830
153XT077,E20700199,Entity,DB-800; DB-700; DB-830
153XT077,E20700199,Entity,DB-800; DB-700; DB-830
153XT077,E21300199,Entity,DB-800; DB-700; DB-830
153XT077,E22000298,Entity (KNS),Iconn
153XT077,E22500199,Entity,Tepla-400/660
153XT077,O20700198,Lot Size,950
153XT077,R20100698,Entity Code,M
153XT077,R20510198,PTN No,15
153XT077,R20800698,PTN No,66
153XT077,R21400198,PTN no,DV-002
153XT077,R21400198,PTN no,DV-002
153XT077,R21500198,PTN no,05
153XT077,R22250198,PTN No,05
153XT077,R22500198,PTN no,02
153XT077,R23300398,PTN no,06
153XT077,R24050198,PTN no,04
153XT077,R24720298,PTN no,13
153XT077,R31400198,PTN no,66
153XT077,R31500198,PTN no,05
153XT077,S20400102,Support Entity,
153XT077,S20400102,Support Entity,
153XT077,S22000102,Support Entity,
153XT077,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT077,S23000102,Support Entity,1241E0MW14
153XT077,S23000102,Support Entity,1241E0MW14
153XT077,S23000102,Support Entity,1241E0MW14
153XT077,S32000102,Support Entity,
153XT077,S32000104,Support Entity,FG085A-CD2911.5-06A
153XT081,E20700199,Entity,DATACON 8800
153XT081,E20700199,Entity,DATACON 8800
153XT081,E20700199,Entity,DATACON 8800
153XT081,E21300199,Entity,DB-830
153XT081,E22000298,Entity (KNS),Iconn
153XT081,E22500199,Entity,Tepla-400/660
153XT081,O20700198,Lot Size,950
153XT081,R20100698,Entity Code,G
153XT081,R20510198,PTN No,15
153XT081,R21400198,PTN no,66
153XT081,R21400198,PTN no,66
153XT081,R21500198,PTN no,05
153XT081,R22020198,PTN No,51
153XT081,R22030198,PTN No,FC-042
153XT081,R22080198,PTN No,81
153XT081,R22250198,PTN No,
153XT081,R22500198,PTN no,02
153XT081,R23300398,PTN no,04
153XT081,R24050198,PTN no,04
153XT081,R24720298,PTN no,13
153XT081,S20400199,Support Entity,Dual
153XT081,S20400199,Support Entity,Dual
153XT081,S22000102,Support Entity,
153XT081,S22000103,Support Entity,SU-24075-355E
153XT081,S23000102,Support Entity,1241E0MW14
153XT081,S23000102,Support Entity,1241E0MW14
153XT081,S23000102,Support Entity,1241E0MW14
153XT094,E20700199,Entity,ESEC-2100
153XT094,E20700199,Entity,ESEC-2100
153XT094,E20700199,Entity,ESEC-2100
153XT094,E21300199,Entity,DB-800; DB-830
153XT094,E22000298,Entity (KNS),Iconn
153XT094,E22500199,Entity,Tepla-400/660
153XT094,O20700198,Lot Size,1900
153XT094,R20100698,Entity Code,M
153XT094,R20510198,PTN No,15
153XT094,R20800698,PTN No,11
153XT094,R21400198,PTN no,66
153XT094,R21400198,PTN no,66
153XT094,R21500198,PTN no,05
153XT094,R22250198,PTN No,05
153XT094,R22500198,PTN no,02
153XT094,R23300398,PTN no,04
153XT094,R24720298,PTN no,13
153XT094,S20400102,Support Entity,
153XT094,S20400102,Support Entity,
153XT094,S22000102,Support Entity,
153XT094,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT094,S23000102,Support Entity,1241E0MW14
153XT094,S23000102,Support Entity,1241E0MW14
153XT094,S23000102,Support Entity,1241E0MW14
153XT095,E20700199,Entity,ESEC-2100
153XT095,E20700199,Entity,ESEC-2100
153XT095,E20700199,Entity,ESEC-2100
153XT095,E21300199,Entity,DB-800; DB-830
153XT095,E22000298,Entity (KNS),Iconn
153XT095,E22500199,Entity,Tepla-400/660
153XT095,O20700198,Lot Size,1900
153XT095,R20100698,Entity Code,M
153XT095,R20510198,PTN No,15
153XT095,R20800698,PTN No,11
153XT095,R21400198,PTN no,66
153XT095,R21400198,PTN no,66
153XT095,R21500198,PTN no,05
153XT095,R22250198,PTN No,05
153XT095,R22500198,PTN no,02
153XT095,R23300398,PTN no,04
153XT095,R24720298,PTN no,13
153XT095,S20400102,Support Entity,
153XT095,S20400102,Support Entity,
153XT095,S22000102,Support Entity,
153XT095,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT095,S23000102,Support Entity,1241E0MW14
153XT095,S23000102,Support Entity,1241E0MW14
153XT095,S23000102,Support Entity,1241E0MW14
153XT096,E20700199,Entity,ESEC-2100
153XT096,E20700199,Entity,ESEC-2100
153XT096,E20700199,Entity,ESEC-2100
153XT096,E21300199,Entity,DB-800; DB-830
153XT096,E22000199,Entity,UTC-2000/2000S;3000;5000S
153XT096,E22000199,Entity,UTC-2000/2000S;3000;5000S
153XT096,E22000298,Entity (KNS),Iconn
153XT096,E22500199,Entity,Tepla-400/660
153XT096,O20700198,Lot Size,1900
153XT096,R20100698,Entity Code,M
153XT096,R20510198,PTN No,15
153XT096,R20800698,PTN No,11
153XT096,R21400198,PTN no,66
153XT096,R21400198,PTN no,66
153XT096,R21500198,PTN no,05
153XT096,R22250198,PTN No,05
153XT096,R22500198,PTN no,02
153XT096,R23300398,PTN no,04
153XT096,R24720298,PTN no,13
153XT096,R31500198,PTN no,05
153XT096,S20400102,Support Entity,
153XT096,S20400102,Support Entity,
153XT096,S22000101,Support Entity,SU-22061-263E12
153XT096,S22000102,Support Entity,
153XT096,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT096,S23000102,Support Entity,1241E0MW14
153XT096,S23000102,Support Entity,1241E0MW14
153XT096,S23000102,Support Entity,1241E0MW14
153XT096,S32000102,Support Entity,
153XT096,S32000103,Support Entity,SI-25063-315F
153XT096,S32000104,Support Entity,FG085A-CD2911.5-06A
153XT097,E20700199,Entity,ESEC-2100
153XT097,E20700199,Entity,ESEC-2100
153XT097,E20700199,Entity,ESEC-2100
153XT097,E21300199,Entity,DB-800; DB-830
153XT097,E22000298,Entity (KNS),Iconn
153XT097,E22500199,Entity,Tepla-400/660
153XT097,O20700198,Lot Size,1900
153XT097,R20100698,Entity Code,M
153XT097,R20510198,PTN No,15
153XT097,R20800698,PTN No,11
153XT097,R21400198,PTN no,66
153XT097,R21400198,PTN no,66
153XT097,R21500198,PTN no,05
153XT097,R22250198,PTN No,05
153XT097,R22500198,PTN no,02
153XT097,R23300398,PTN no,04
153XT097,R24720298,PTN no,13
153XT097,S20400102,Support Entity,
153XT097,S20400102,Support Entity,
153XT097,S22000102,Support Entity,
153XT097,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT097,S23000102,Support Entity,1241E0MW14
153XT097,S23000102,Support Entity,1241E0MW14
153XT097,S23000102,Support Entity,1241E0MW14
153XT098,E20700199,Entity,ESEC-2100
153XT098,E20700199,Entity,ESEC-2100
153XT098,E20700199,Entity,ESEC-2100
153XT098,E21300199,Entity,DB-800; DB-830
153XT098,E22000298,Entity (KNS),Iconn
153XT098,E22500199,Entity,Tepla-400/660
153XT098,O20700198,Lot Size,1900
153XT098,R20510198,PTN No,15
153XT098,R20800698,PTN No,02
153XT098,R21400198,PTN no,66
153XT098,R21400198,PTN no,66
153XT098,R21500198,PTN no,05
153XT098,R22250198,PTN No,05
153XT098,R22500198,PTN no,02
153XT098,R23300398,PTN no,04
153XT098,R24720298,PTN no,13
153XT098,R31500198,PTN no,05
153XT098,S20400102,Support Entity,
153XT098,S20400102,Support Entity,
153XT098,S22000102,Support Entity,
153XT098,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT098,S23000102,Support Entity,1241E0MW14
153XT098,S23000102,Support Entity,1241E0MW14
153XT098,S23000102,Support Entity,1241E0MW14
153XT098,S32000102,Support Entity,
153XT098,S32000104,Support Entity,FG085A-CD2911.5-06A
153XT108,E20700199,Entity,DB-800; DB-830
153XT108,E20700199,Entity,DB-800; DB-830
153XT108,E20700199,Entity,DB-800; DB-830
153XT108,E21300199,Entity,DB-800; DB-830
153XT108,E22000298,Entity (KNS),Iconn
153XT108,E22500199,Entity,Tepla-400/660
153XT108,O20700198,Lot Size,1900
153XT108,R20100698,Entity Code,M
153XT108,R20510198,PTN No,15
153XT108,R21400198,PTN no,66
153XT108,R21400198,PTN no,66
153XT108,R21500198,PTN no,05
153XT108,R22500198,PTN no,02
153XT108,R23300398,PTN no,04
153XT108,S20400102,Support Entity,
153XT108,S20400102,Support Entity,
153XT108,S22000102,Support Entity,
153XT108,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT108,S23000102,Support Entity,1241E0MW14
153XT108,S23000102,Support Entity,1241E0MW14
153XT108,S23000102,Support Entity,1241E0MW14
153XT118,E20700199,Entity,ESEC-2100
153XT118,E20700199,Entity,ESEC-2100
153XT118,E20700199,Entity,ESEC-2100
153XT118,E21300199,Entity,DB-800; DB-830
153XT118,E22000298,Entity (KNS),Ultra; Iconn; Maxum Plus
153XT118,E22500199,Entity,Tepla-400/660
153XT118,O20700198,Lot Size,1900
153XT118,R20100698,Entity Code,M
153XT118,R20510198,PTN No,15
153XT118,R20800698,PTN No,DV-028
153XT118,R21400198,PTN no,66
153XT118,R21400198,PTN no,66
153XT118,R21500198,PTN no,05
153XT118,R22500198,PTN no,02
153XT118,R23300398,PTN no,04
153XT118,R24720298,PTN no,13
153XT118,S20400102,Support Entity,
153XT118,S20400102,Support Entity,
153XT118,S22000102,Support Entity,
153XT118,S22000103,Support Entity,FG085A-CD2911.5-06A
153XT118,S23000102,Support Entity,1241E0MW14
153XT118,S23000102,Support Entity,1241E0MW14
153XT118,S23000102,Support Entity,1241E0MW14
153XT119,E20700199,Entity,ESEC-2100
153XT119,E20700199,Entity,ESEC-2100
153XT119,E20700199,Entity,ESEC-2100
153XT119,E21300199,Entity,DB-800; DB-700; DB-830
153XT119,E22000298,Entity (KNS),Iconn
153XT119,E22500199,Entity,Tepla-400/660
153XT119,O20700198,Lot Size,950
153XT119,R20100698,Entity Code,M
153XT119,R20510198,PTN No,15
153XT119,R20800698,PTN No,DV-028
153XT119,R21400198,PTN no,66
153XT119,R21400198,PTN no,66
153XT119,R21500198,PTN no,05
153XT119,R22500198,PTN no,02
153XT119,R23300398,PTN no,04
153XT119,R24720298,PTN no,13
153XT119,S20400102,Support Entity,
153XT119,S20400102,Support Entity,
153XT119,S22000102,Support Entity,
153XT119,S22000103,Support Entity,SU-22061-263E12
153XT119,S23000102,Support Entity,1241E0MW14
153XT119,S23000102,Support Entity,1241E0MW14
153XT119,S23000102,Support Entity,1241E0MW14
153XT135,E20700199,Entity,DATACON 8800
153XT135,E20700199,Entity,DATACON 8800
153XT135,E20700199,Entity,DATACON 8800
153XT135,E21300199,Entity,DB-800; DB-830
153XT135,E22000298,Entity (KNS),Iconn
153XT135,E22500102,Entity,
153XT135,E23300101,Entity,
153XT135,E23300101,Entity,
153XT135,O20700198,Lot Size,950
153XT135,R20100698,Entity Code,G
153XT135,R20510198,PTN No,15
153XT135,R21400198,PTN no,66
153XT135,R21400198,PTN no,66
153XT135,R21500198,PTN no,05
153XT135,R22020198,PTN No,51
153XT135,R22030198,PTN No,FC-042
153XT135,R22080198,PTN No,81
153XT135,R22500198,PTN no,02
153XT135,R23300398,PTN no,04
153XT135,R24720298,PTN no,13
153XT135,R31500198,PTN no,05
153XT135,R33500198,PTN no,05
153XT135,R35500198,PTN no,05
153XT135,S20400102,Support Entity,
153XT135,S20400102,Support Entity,
153XT135,S22000102,Support Entity,
153XT135,S22000103,Support Entity,SU-24075-355E
153XT135,S23000102,Support Entity,1241E0MW14
153XT135,S23000102,Support Entity,1241E0MW14
153XT135,S23000102,Support Entity,1241E0MW14
153XT135,S32000102,Support Entity,
153XT135,S32000104,Support Entity,SU-24075-355E
153XT135,S34000102,Support Entity,
153XT135,S34000104,Support Entity,SU-24075-355E
153XT135,S36000102,Support Entity,
153XT135,S36000104,Support Entity,SU-24075-355E
153XT141,E20700199,Entity,DATACON 8800
153XT141,E20700199,Entity,DATACON 8800
153XT141,E20700199,Entity,DATACON 8800
153XT141,E21300199,Entity,DB800;DB830
153XT141,E22000199,Entity,UTC-2000/2000S;3000;5000S
153XT141,E22000199,Entity,UTC-2000/2000S;3000;5000S
153XT141,E22000298,Entity (KNS),Iconn;Iconn Plus;RAPID
153XT141,E22500102,Entity,
153XT141,O20700198,Lot Size,950
153XT141,R20100698,Entity Code,G
153XT141,R20510198,PTN No,15
153XT141,R21400198,PTN no,66
153XT141,R21400198,PTN no,66
153XT141,R21500198,PTN no,05
153XT141,R22020198,PTN No,51
153XT141,R22030198,PTN No,FC-042
153XT141,R22080198,PTN No,81
153XT141,R22500198,PTN no,02
153XT141,R23300398,PTN no,04
153XT141,R24720298,PTN no,13
153XT141,R31500198,PTN no,05
153XT141,S20400102,Support Entity,
153XT141,S20400102,Support Entity,
153XT141,S22000101,Support Entity,SU-22061-263E12
153XT141,S22000102,Support Entity,
153XT141,S22000103,Support Entity,SU-24075-355E
153XT141,S23000102,Support Entity,1241E0MW14
153XT141,S23000102,Support Entity,1241E0MW14
153XT141,S23000102,Support Entity,1241E0MW14
153XT141,S32000102,Support Entity,
153XT141,S32000103,Support Entity,SI-23066-283F12
153XT141,S32000104,Support Entity,SU-24075-355E
153XT181,E20700199,Entity,ESEC-2100
153XT181,E20700199,Entity,ESEC-2100
153XT181,E20700199,Entity,ESEC-2100
153XT181,E21300199,Entity,ESEC-2100; DB-800; DB-700; DB-830
153XT181,E22000298,Entity (KNS),Iconn
153XT181,E22500101,Entity,
153XT181,O20700198,Lot Size,950
153XT181,R20510198,PTN No,15
153XT181,R20800698,PTN No,DV-028
153XT181,R21400198,PTN no,66
153XT181,R21400198,PTN no,66
153XT181,R21500198,PTN no,05
153XT181,R22500198,PTN no,15
153XT181,R23300398,PTN no,06
153XT181,S20400102,Support Entity,
153XT181,S20400102,Support Entity,
153XT181,S22000102,Support Entity,
153XT181,S22000103,Support Entity,SU-24066-283E12
153XTE001ENG,E20700199,Entity,ESEC-2100
153XTE001ENG,E20700199,Entity,ESEC-2100
153XTE001ENG,E20700199,Entity,ESEC-2100
153XTE001ENG,E21300199,Entity,ESEC-2100; DB-800; DB-830
153XTE001ENG,E22000199,Entity,SHINKAWA UTC-2000/S/3000
153XTE001ENG,E22000199,Entity,SHINKAWA UTC-2000/S/3000
153XTE001ENG,E22000298,Entity (KNS),Iconn;Iconn Plus;RAPID
153XTE001ENG,E22500102,Entity,
153XTE001ENG,E23300101,Entity,
153XTE001ENG,E23300101,Entity,
153XTE001ENG,O20700198,Lot Size,1900
153XTE001ENG,R20100698,Entity Code,M
